PC1,PC2,PC3,PC4,p(Home),p(Draw),p(Away),Result
-2.046359029158811,0.8723339517386599,0.4666830078397036,-0.6283280469959048,0.457,0.258,0.285,1
2.3775703011101945,-1.9584234103749287,0.19317262383637435,-0.5944890024976642,0.457,0.258,0.285,1
-1.9558281627511624,1.7417911528559862,-0.07994522119506868,-0.1437717118832688,0.457,0.258,0.285,-1
1.978207500502455,2.241022121558974,-0.1731202637308514,-1.1129228076754925,0.457,0.258,0.285,0
1.515893899870636,1.6865404795189234,-0.43211145265790596,-1.217363400386336,0.457,0.258,0.285,1
-1.324412612146572,-0.8099146990310915,-0.22735056493509823,0.7042276536979375,0.457,0.258,0.285,1
-0.9476621927844238,0.7874385613292627,-0.08468039457282285,-0.039011971848275186,0.457,0.258,0.285,0
4.53250355584629,-0.5021778239556359,0.43518493753999987,0.8456170734798923,0.457,0.258,0.285,-1
-1.6831641614110588,0.05218565060899423,-0.01182968655397164,-0.5084183581259865,0.457,0.258,0.285,1
-0.6115641110136226,-1.438592158398625,0.7831328097110768,1.1976837678255157,0.457,0.258,0.285,0
-0.18896147911384428,3.4948449835929707,0.4215515605572024,-0.1033898432385083,0.457,0.258,0.285,-1
-0.042593836523908996,0.2024160496285912,-0.32387794358055355,0.07347072203529544,0.457,0.258,0.285,-1
1.124098901585691,1.4951131414793912,0.6759667192729273,0.18069834932534493,0.457,0.258,0.285,0
0.794648069965563,-3.037006816273136,-0.7861105638233543,0.41834128841405555,0.457,0.258,0.285,1
-1.0531351675019567,0.8620170969866229,0.5499735930397089,-0.6829455392562779,0.457,0.258,0.285,1
-0.8124288611902105,1.1984995605194264,-1.1431753313891038,-0.3886550003340477,0.457,0.258,0.285,0
-1.962713526491578,-0.03626228547423493,-0.4012683621875585,0.694184836105153,0.457,0.258,0.285,0
3.3392077908599433,0.453659912839614,-0.5843522749811205,-0.06747015575635855,0.457,0.258,0.285,1
1.0665379050763246,-2.1519306277707435,0.7976269808380378,0.3543454669468381,0.457,0.258,0.285,1
0.27214274269781963,-1.9091188952524216,0.8145121727738904,-0.32272920586097437,0.457,0.258,0.285,0
-3.0728900559512473,-0.6717023790598275,0.06314959708439312,-0.02911498252782873,0.457,0.258,0.285,-1
1.6708566733268393,-3.127574808793078,0.11199475140871838,0.26968137746225346,0.457,0.258,0.285,1
2.20755019287974,2.05092257357202,0.10132365394966995,-0.1869317372366366,0.457,0.258,0.285,0
0.708098198315887,0.45259260838294085,-0.3120552762153501,-0.15354846791082907,0.457,0.258,0.285,0
0.7013174602234591,2.5218996271549594,0.010435434699265767,-0.38820722643962485,0.457,0.258,0.285,1
3.79714400076675,0.9791017995306328,-0.11537404347217899,0.45521393562616785,0.457,0.258,0.285,1
-2.0263461563717544,-1.7367461712897956,-0.8328968344463289,-0.660972195586403,0.457,0.258,0.285,1
-1.012274729310615,-0.7440768147262057,-0.302958108044919,0.8289206694863981,0.457,0.258,0.285,-1
-0.8579422930381906,1.015816473977299,-0.07289110336231062,-0.3251126143406651,0.457,0.258,0.285,-1
0.3776349125544512,-1.9387857262455674,0.9137882982640905,0.02776185045580139,0.457,0.258,0.285,1
-1.5301407244313112,-0.47310870805194827,-0.6291327728990315,-0.39670412368414476,0.457,0.258,0.285,0
0.2178270920895746,0.6309625105591233,0.23211420563150154,-0.12365489760910008,0.457,0.258,0.285,-1
-1.4777192017871077,-0.4439959900412099,0.7962457517432001,0.35552626764787515,0.457,0.258,0.285,0
4.016285599148424,0.0033126972235940385,0.8823042151302769,0.5685960490223838,0.457,0.258,0.285,-1
0.08444465215660547,-1.0961199296520872,-0.38859656989077,0.2737012923013774,0.457,0.258,0.285,1
-0.88999095915165,1.0829662297654161,-0.10029785807134806,-0.34987247985894127,0.457,0.258,0.285,-1
-1.3705129900290332,1.0161335502797326,-0.2878952992934146,0.3786990091834844,0.457,0.258,0.285,0
-1.2538534221719053,-0.15523526128994453,-0.01943555117662828,-0.7178761787529663,0.457,0.258,0.285,1
3.150152840431843,-0.7025176199189261,-0.14313496064579273,-0.38543786311084843,0.457,0.258,0.285,1
1.6919907984312728,-2.3692605988643822,0.13681259777661417,-0.26130617035817144,0.457,0.258,0.285,1
-0.26576550475648203,2.872191343318823,0.26123368105013023,0.5163746393214397,0.457,0.258,0.285,-1
-1.8878622955414175,-0.10191665415927059,0.2042863517305513,-0.05421519494178877,0.457,0.258,0.285,0
-0.18406761965216767,-0.6410158010940735,-0.009701254831087849,0.8501616283945255,0.457,0.258,0.285,1
3.0604723007475516,0.32364928374911317,0.7257637809259915,-0.17963417854187863,0.457,0.258,0.285,0
-1.9563591928210429,0.39812723550729057,0.006247494707266886,0.7530533279771175,0.457,0.258,0.285,0
0.18188495250809922,-1.790542966124417,0.040999370671278325,0.5658271516849988,0.457,0.258,0.285,1
2.314401129391845,1.9831500982913437,0.5558168441441292,0.442694481866776,0.457,0.258,0.285,-1
0.5335274287057543,0.8606034980858732,-0.43638383488984955,0.028490704085333326,0.457,0.258,0.285,0
-2.3777341993372505,0.0020926466115081537,-0.14634259480756664,-0.577897272343118,0.457,0.258,0.285,1
2.085095746282472,-1.3839615984033578,-0.03776515448893446,-0.7174617962321225,0.457,0.258,0.285,1
-2.1158099365953027,-1.12056969956401,-0.03774809421214826,-0.4510224324444996,0.457,0.258,0.285,1
0.8099525670301347,1.3385092097342919,0.8084355612209009,0.22644703375797848,0.457,0.258,0.285,1
-0.7419051274530505,0.2437041300059639,-0.07422746539034888,0.21401245519643478,0.457,0.258,0.285,1
3.816336318203158,0.5410056366315937,0.7591320048392262,-0.07374731284114283,0.457,0.258,0.285,-1
-1.1126563350498098,1.4025097327534606,-0.4429533341667187,-0.08085076991114505,0.457,0.258,0.285,1
-0.2096992783695024,-1.5246876549784274,-0.261493664027018,0.41428796081679264,0.457,0.258,0.285,1
1.1102714693583033,-3.5127118623731355,-0.1576916477328795,-0.16468023867885512,0.457,0.258,0.285,1
-0.4259377952648569,2.6393429212556843,-0.40121981830364534,-0.19357710941358783,0.457,0.258,0.285,1
-1.0371192175544675,0.5399193915043868,0.24849052493347776,-0.02707476153639181,0.457,0.258,0.285,1
0.27327460191691827,-0.6576339042454464,-0.5086139834697511,0.7672779422081418,0.457,0.258,0.285,-1
0.6458888286143477,-1.3638087261535972,0.3058135629977975,-0.9050946595667466,0.457,0.258,0.285,1
1.5791721915007504,-2.73975496913447,0.5920748313283207,-0.2011827129637905,0.457,0.258,0.285,1
1.2601156781465712,1.692936566466989,0.3400188749358424,-0.20397276346820584,0.457,0.258,0.285,0
0.15375176308218746,2.2067884977978536,1.282396074772941,-0.34018316852072056,0.457,0.258,0.285,0
3.6302362901847274,0.11129003044092947,1.163380160916298,-1.3812893008686582,0.457,0.258,0.285,1
1.3842543068797275,-2.158949077557798,-0.15694845809073837,1.1410332380483024,0.457,0.258,0.285,1
-0.5655636655180901,0.6499339964022105,-0.0450990166094694,-1.1797856434585619,0.457,0.258,0.285,1
-1.6527565923889842,-1.0588034135608864,0.39452577793401555,-0.7704582996781131,0.457,0.258,0.285,1
-2.4967033677499777,0.22155435753810448,-0.6525754883178915,0.14507720456681367,0.457,0.258,0.285,0
-1.334661457712662,1.7530394224832009,1.0569168866399146,-1.7838726232542583,0.457,0.258,0.285,0
-1.5628667451446712,2.0221018948655796,2.5128931189776385,0.029808270244120142,0.457,0.258,0.285,-1
-0.804694329131968,3.566312854139724,1.2278903165094597,-0.29033848795964745,0.457,0.258,0.285,-1
-0.2719513706059255,0.9368812226552693,-0.4343893885992152,0.018406054910033522,0.457,0.258,0.285,1
1.78009729997705,-3.448911000922292,-0.987424672144167,-1.1590278163261785,0.457,0.258,0.285,1
-0.1487757155842032,-2.168726672047256,-0.260037212748349,-1.7579118652143495,0.457,0.258,0.285,1
-1.1260041833179457,-1.1044502290808211,-0.31957082876371745,-0.13389503138364933,0.457,0.258,0.285,1
4.1996829032310465,-0.054312017584184,0.09271128494316315,1.4882278664902213,0.457,0.258,0.285,-1
3.2738706179758155,-0.25487141499996807,0.3509409637751671,0.040092981436179856,0.457,0.258,0.285,1
-2.6580515686674646,0.035239108236300595,0.5495440547778138,-1.46793681419105,0.457,0.258,0.285,1
0.2742623540148989,0.18231141906799672,0.12571935930265213,0.0029646197471953012,0.457,0.258,0.285,1
-0.6529037860075623,0.43177980526624726,0.351246038174019,-0.446444436123096,0.457,0.258,0.285,-1
-3.997557530274734,0.3426134261802977,1.456155227056541,0.23601647394702513,0.457,0.258,0.285,-1
3.0216391567184266,2.5736755708329926,-0.3459249042181124,0.029496305541480614,0.457,0.258,0.285,-1
-0.9883010166142587,1.5516515491728136,-0.3117086277942957,-0.4254180631281004,0.457,0.258,0.285,1
4.664033249945206,-0.5120930537028331,0.49957545246570123,-0.3048468021376519,0.457,0.258,0.285,1
0.52577634141639,-2.2347192548853827,-0.25448156995907933,-0.3946075466917253,0.457,0.258,0.285,1
1.4587844175233602,1.32764195409884,0.41546681150470605,0.3781415288019726,0.457,0.258,0.285,-1
-1.690154388647297,-2.1764391827372043,0.10820271542459779,1.6603579633332106,0.457,0.258,0.285,1
-0.6911246553140958,-0.8496237328591575,0.7819210879244474,0.44855673125117695,0.457,0.258,0.285,1
-0.6872924065142695,1.8548090123704153,-0.7782275349578551,-0.31602310607079337,0.457,0.258,0.285,1
-1.2616392733719433,0.9345118349867645,-0.028286719941186797,-0.8335821884863731,0.457,0.258,0.285,0
-1.5915088825671646,0.18774715693115906,0.8035554325609243,0.10172806252368265,0.457,0.258,0.285,-1
-0.4782440936810578,1.7204719634444754,-1.5388625700709124,0.4515993628993847,0.457,0.258,0.285,1
4.84532445501265,-1.6036128919637103,-0.6366107712970833,0.06229591849598767,0.457,0.258,0.285,1
0.7735154348532676,-2.729946777090252,0.5079342742152861,0.9471668961984396,0.457,0.258,0.285,1
0.7050049158242032,-1.8865524743859607,-1.255361716557639,-0.898125502125743,0.457,0.258,0.285,1
2.1175584123044664,4.050240190224795,-0.33614243022910945,-0.8705940748192734,0.457,0.258,0.285,1
-0.7823910256806604,-0.9058487018922977,-0.8139030200646515,-0.6968411023365226,0.457,0.258,0.285,1
2.242771957587091,2.7947002319456398,0.28690416591643136,-0.04943367132427739,0.457,0.258,0.285,-1
-1.2863866728733329,2.424669568492789,0.7543296268207518,-1.367442008813458,0.457,0.258,0.285,-1
1.107614030860742,-2.179595995677213,0.7761333087110838,0.3118658105382817,0.457,0.258,0.285,1
1.5385560119938442,1.3527578305582861,0.31225902678960216,-0.08475335653813895,0.457,0.258,0.285,-1
0.14382960968438618,1.3974569981646,-0.24560961840357337,-1.6575022882827894,0.457,0.258,0.285,1
-1.1833072271122391,-0.7332339594213855,0.18501125426601664,0.43959932979647803,0.457,0.258,0.285,-1
3.272222392478987,-2.6306383658192405,-0.30155544887987923,0.16154216397549057,0.457,0.258,0.285,0
-3.2182016282461237,-0.4095913328129537,0.21980086667088633,1.5127889916275845,0.457,0.258,0.285,-1
-1.3110863709988678,0.39438043052470545,1.1037216522648452,-0.22973049933851622,0.457,0.258,0.285,0
0.22349840243634522,-1.267902149273638,-0.2484110168298181,0.4132171948744039,0.457,0.258,0.285,0
4.390157133170187,-0.8466989592166486,0.35677255624553145,0.014015704541561065,0.457,0.258,0.285,1
-1.4448283072808856,0.5683277504854535,-0.5822006100505992,1.2283314029609418,0.457,0.258,0.285,1
0.8664613843890017,1.7040565402222931,-0.2649572953499427,-0.16053170262052752,0.457,0.258,0.285,0
-1.641451212928867,0.21345426450046148,-0.11408532398882512,-1.1187589778285911,0.457,0.258,0.285,1
2.8677437631307807,1.3842055568468068,-0.5915008138029494,0.529605316906468,0.457,0.258,0.285,0
1.143299531481004,-1.9810687707716388,0.21450815058495498,0.38242047423978304,0.457,0.258,0.285,1
-1.3779312883857795,-0.18768004582829945,0.34788404887038626,0.5667420961790588,0.457,0.258,0.285,1
1.8913601329643281,-2.874531398551104,-0.3945784578234372,0.2939181302542017,0.457,0.258,0.285,1
-1.3992713210834915,-0.1409565700590558,0.22981780013726205,0.582509572371217,0.457,0.258,0.285,1
-0.5284603203271646,-2.1015427250383674,-0.710095918061581,0.2599062757800156,0.457,0.258,0.285,0
-1.1131399832224167,-0.5335026859957581,-0.7932113522099067,-1.0463569858957962,0.457,0.258,0.285,1
3.0868521429461864,2.0638565292994144,-0.22406021064305695,0.2590117561916135,0.457,0.258,0.285,1
1.8878212011889282,1.3460994467703975,-0.10138762608325881,-0.172243282770514,0.457,0.258,0.285,1
1.100200787020006,2.588553651030701,-0.14608928406575852,0.40636549695351276,0.457,0.258,0.285,0
-0.3779828582357561,2.301043910092261,0.6136252668403076,-0.6138334863399707,0.457,0.258,0.285,-1
0.7239037924054545,-2.37906799645573,0.6239679259732839,0.9659390622342322,0.457,0.258,0.285,1
-3.404942202400389,0.18454818092159542,2.248500364277182,0.08729888701665632,0.457,0.258,0.285,1
-3.0899110878055533,0.5348514444013674,2.559420097195782,0.1943417866389073,0.457,0.258,0.285,1
-3.6359303346503613,0.045599727691676854,1.8927043759459374,-0.13268910493250075,0.457,0.258,0.285,0
-2.41498559897297,-1.4979798929021066,3.4793745166325714,-0.965767558909839,0.457,0.258,0.285,1
-1.8960177745958515,-0.2122273135211242,3.7928468217686704,-0.2755219563099515,0.457,0.258,0.285,0
-2.387553874677048,-1.6058177153219593,3.535231351827529,-1.0952360316783059,0.457,0.258,0.285,1
-3.3967438971532187,0.04154596788345242,2.3404089828258576,0.0711483967006199,0.457,0.258,0.285,0
-1.9120566787558964,0.6590769118551698,3.7245185727771832,0.5935129853354696,0.457,0.258,0.285,0
-4.064367748570082,0.6823795982539456,1.2246261185315013,0.47196343568117394,0.457,0.258,0.285,1
-4.34109186428865,0.1422439677629209,0.9061736530765883,0.04766351722147628,0.457,0.258,0.285,-1
2.6722766678371905,-0.746874958864772,0.72937478140677,-0.2639009940555244,0.457,0.258,0.285,1
0.5184376499780559,-1.812402899636166,0.7271121998874167,0.2699458302940128,0.457,0.258,0.285,1
-0.9698047282023996,-0.01352502921350364,0.34066529954724517,0.3719419671531401,0.457,0.258,0.285,0
-0.11946486004769309,-0.6085086556950525,-0.19596658637960143,-0.15135728897196765,0.457,0.258,0.285,1
-0.20667578932897895,0.2282311456700845,-0.21123059582327797,0.20457864301441825,0.457,0.258,0.285,1
0.1887144973588713,3.349711028685482,0.06552434264997739,-0.719424846262159,0.457,0.258,0.285,1
1.788568435401359,2.609095585769289,0.8705170334399279,-0.35358931525875914,0.457,0.258,0.285,-1
-1.7071190098764384,-0.17938044069208697,-0.5564607718647246,-0.814432295125198,0.457,0.258,0.285,1
0.17810107481672277,0.6941193366165375,1.141127495579702,1.3968544804508627,0.457,0.258,0.285,-1
-0.7590166269165697,1.8547545502630354,-1.5192501412986734,-0.2631567685317688,0.457,0.258,0.285,1
0.33022105878177505,-3.0798232175802847,0.18114219353523098,-0.20944610889674675,0.457,0.258,0.285,1
1.2791523604707087,-1.7403975938568756,-0.02337211820490762,-0.0969136619520557,0.457,0.258,0.285,-1
3.010730650134314,1.1959656289770757,1.5046015457952409,-0.7141932781392308,0.457,0.258,0.285,1
-0.7982012705970437,-0.17637005797566227,-0.15671457199305466,0.003460746108558434,0.457,0.258,0.285,1
-1.6375773804945386,-0.41056373157769377,-0.22355567628138454,-1.0397381411550712,0.457,0.258,0.285,1
-0.9331399466123135,0.05152358919950455,-0.09353461483465779,0.2147325057351508,0.457,0.258,0.285,0
-1.1462471797200284,-0.21083995206641723,0.5944269096305594,0.29741439468399217,0.457,0.258,0.285,0
0.3390463414198592,0.9867020827607074,0.41172304398269877,0.21394585443647957,0.457,0.258,0.285,1
1.602853851190247,1.442603001800655,0.2393090883712862,0.6777356739747349,0.457,0.258,0.285,-1
-0.1832651118271301,1.7079754782799816,-1.5171121761655662,0.5419628881433737,0.457,0.258,0.285,0
0.4841747602500447,-0.8928393348162864,0.12906415836416127,-0.7718986713054111,0.457,0.258,0.285,0
-1.2108728057110418,0.4557920496080958,0.6150108244085383,-0.6346042688705199,0.457,0.258,0.285,0
0.16295160011122245,2.6596460369226693,-0.00387285476727835,0.09664982208472167,0.457,0.258,0.285,-1
-1.3034419223719205,0.4334475987142287,0.4573209401058264,0.002383303145768483,0.457,0.258,0.285,1
0.049179325092870735,2.344312082092085,0.0982937644341761,0.8211393321325349,0.457,0.258,0.285,0
-1.2398493649491904,-0.047231667533161374,-0.4691900082868266,-0.9477082243511555,0.457,0.258,0.285,1
0.6841573130810128,-0.7654772475814895,-0.4816241257208646,0.14409133339568111,0.457,0.258,0.285,0
-0.23962240406084834,-0.6715102273932142,-0.30213881423861716,1.2059588827079573,0.457,0.258,0.285,-1
3.4624688268876214,0.16874710574605445,0.9064668494148023,-0.27775839456451457,0.457,0.258,0.285,0
1.4796295384772034,-2.761772319979655,0.4630132135675236,-0.07954409481530621,0.457,0.258,0.285,1
0.17734769898495992,-0.6966066738869933,0.7837316541570873,-0.5202898365327121,0.457,0.258,0.285,1
-2.140713020633974,-0.5643695744108859,-0.2871245568121771,-1.3860532031173214,0.457,0.258,0.285,0
1.7153202070046356,2.113808255735743,0.24704068234493165,0.020855062049029954,0.457,0.258,0.285,0
2.2332659491883025,1.099961089875392,-0.010468799449902285,-0.2742347562393029,0.457,0.258,0.285,-1
-0.27284712543022965,-0.41166516980812706,-0.31769642450932223,1.2064870558041572,0.457,0.258,0.285,0
0.6682542269253777,-1.929107443043719,1.0520592611432584,-0.02665808379745823,0.457,0.258,0.285,0
-1.2749696173265843,1.2936020734442275,-0.5553688019785477,-0.15109608033118266,0.457,0.258,0.285,-1
0.4514235294350527,1.8924144853265916,0.7502595502126682,0.11920450993459478,0.457,0.258,0.285,1
-1.6167298335052545,1.0591525184190966,-0.3498350059135712,0.21147255876365617,0.457,0.258,0.285,1
1.7956949922903889,-2.482432158565187,-0.15288528472825047,-0.4343054918766049,0.457,0.258,0.285,-1
0.7252652001556621,-3.0391371510929717,-0.24277982012976806,-0.34575257890335975,0.457,0.258,0.285,1
2.1518899338165003,-1.288258003314556,0.631371855271349,1.0854446011398047,0.457,0.258,0.285,-1
-0.016957659498843536,-1.9505287548810606,0.8945600016653084,0.3964335665567716,0.457,0.258,0.285,1
0.4881279697866545,-0.1863209447591106,-0.03591953769182714,0.744302592012186,0.457,0.258,0.285,0
-0.5650702356875102,-0.010544325407643456,0.04755102379735235,-0.22381845894123212,0.457,0.258,0.285,1
0.68632803399449,1.436218403425319,1.3380803968708435,0.4423953563798732,0.457,0.258,0.285,-1
1.5166421528099172,2.1714361072198325,0.7788589773754585,-0.04316991800646475,0.457,0.258,0.285,1
0.2519029813122026,-0.005123778651125822,-0.959720584404196,-0.35424904154284703,0.457,0.258,0.285,1
-0.8474992972180199,0.117458866458985,-0.03830317460822848,-0.32774914374457637,0.457,0.258,0.285,-1
-2.3275619663077904,-0.4569343226231704,-0.7058992703653791,0.4740527610108196,0.457,0.258,0.285,1
2.077827249775121,-2.280741852769599,0.41292269879353777,-0.3975552830889463,0.457,0.258,0.285,1
1.8160947127074138,0.24259967012947925,0.9073064029077961,-0.024175917215900938,0.457,0.258,0.285,1
-2.080446017551632,-0.4064754875338455,0.12878181237195438,-0.9611629856233203,0.457,0.258,0.285,1
1.1791148079889056,1.4836193062519256,0.44337407002438445,-0.24188899794484128,0.457,0.258,0.285,-1
-1.041170953779521,-0.9837555723086505,0.5592122589072281,0.30451479446886903,0.457,0.258,0.285,-1
1.234098014798633,1.783672979705718,0.6300952845717933,0.9020138726627654,0.457,0.258,0.285,0
-1.3094195562839022,1.7134333685153085,-0.3913841121847924,-0.17435125845550334,0.457,0.258,0.285,1
-0.892941632253106,0.3336148231012539,0.051881189161984476,0.16532121731379543,0.457,0.258,0.285,0
-0.26240836628451975,-1.046522673932066,-1.7180843710217852,-0.46475801022018065,0.457,0.258,0.285,0
1.5307156452210284,1.4703308942142113,0.11703443797307858,0.9238183431161722,0.457,0.258,0.285,0
0.44849688020731854,-2.2369232140734896,0.36629283793710105,0.4572613634181361,0.457,0.258,0.285,1
-0.004867239158826446,-1.1903814158814676,0.5622633497700421,-0.11665542350628234,0.457,0.258,0.285,1
-0.3716428434477391,-0.48216385978365645,0.08530865128302367,0.4761900615325914,0.457,0.258,0.285,1
1.8453722697983777,-1.410665681886139,-0.013229221372902666,-0.8785166205890499,0.457,0.258,0.285,1
-1.4202042004918087,-1.414089474533004,-0.5102704876150806,0.1594711644334449,0.457,0.258,0.285,1
0.817961512371903,1.2650178335136826,0.16311881750676827,-0.3325733427124038,0.457,0.258,0.285,0
-1.0436632185790884,0.13238233679105352,-0.1608906170746777,-0.029003982344569752,0.457,0.258,0.285,1
1.4008393334221698,3.1276536274763456,-0.336375676021632,1.0084729204364484,0.457,0.258,0.285,-1
-0.9782082373465821,1.3069066578134876,-1.1037004481682315,-0.41161594729496326,0.457,0.258,0.285,0
0.7953496940261896,-1.6968867305539044,2.0128893247524218,-0.19530157238052376,0.457,0.258,0.285,0
3.870249640867436,-0.7353367033766834,0.5518583260790058,-0.6041908337558864,0.457,0.258,0.285,1
2.3505103635613334,0.38589191681379614,1.0307548519317988,1.3623597875893678,0.457,0.258,0.285,0
0.8393235548638328,1.905169072707815,0.7121268731825428,-0.41650276369294825,0.457,0.258,0.285,-1
-1.075856491131698,0.05987535991109152,-0.5990165409266074,-1.0325598136165264,0.457,0.258,0.285,1
-1.4563858095175264,-1.0030673007125657,0.14047131760863574,-0.9870629784168947,0.457,0.258,0.285,0
0.04373669983842888,1.5856142140554,1.063391875622318,0.1620902801128524,0.457,0.258,0.285,1
-1.804109892842935,1.3638822250885037,-0.3402133101727738,0.3599872520709577,0.457,0.258,0.285,1
-0.7735195626944351,1.0067516731776938,0.15740182535681446,-0.5513246361109599,0.457,0.258,0.285,0
0.20944802242442093,0.04961414337741698,-0.5253877703449729,0.11102150702233321,0.457,0.258,0.285,1
-0.7666987949624939,-1.2118438557715558,-1.5808921185718876,0.11753532891796988,0.457,0.258,0.285,-1
1.1876807274047427,-1.6983723081580546,-0.11526520473089058,-0.2949271372622466,0.457,0.258,0.285,1
-0.04964604534174759,-1.4728240236807577,1.574937593596967,-0.07029144267027894,0.457,0.258,0.285,1
0.5118035258161753,0.042260420044204834,-0.6543393075222456,-0.37937665231594825,0.457,0.258,0.285,1
1.2370121087143597,-2.2216629898000253,0.7754319751614155,0.5988210246559256,0.457,0.258,0.285,-1
-0.9974247669676817,-0.38004465576631374,0.5435121813965865,0.4884188357887702,0.457,0.258,0.285,0
-0.7329477241277753,-0.0626920284250877,0.12424010493633242,-0.12031444216847768,0.457,0.258,0.285,-1
-1.4406518377105333,-0.7261895892112155,-0.932515990824606,-0.1933591182523533,0.457,0.258,0.285,0
0.7912199671203833,1.5984880342317718,-0.8628872635418954,0.4502751113870625,0.457,0.258,0.285,1
-1.52488999221863,0.8083483103728908,-0.260589304936467,0.8127349237998862,0.457,0.258,0.285,-1
3.433046476085061,0.9027507328782258,1.9188112104959072,-1.1774871690496655,0.457,0.258,0.285,1
2.354469399751596,-2.2583687690623284,0.38771082151932396,-0.20968820433740126,0.457,0.258,0.285,1
2.7872126567724362,-0.00712564149159125,1.3951633042970424,0.9086919172632764,0.457,0.258,0.285,1
0.5355433952835875,1.1119796621865616,0.29411350308015133,0.29639819248928234,0.457,0.258,0.285,-1
-0.6297088617047732,-0.8474805571899939,0.2719515410274302,-0.16392291998843753,0.457,0.258,0.285,0
1.5664153237805045,1.7517750270479948,0.21315833328493045,0.38637955859155093,0.457,0.258,0.285,-1
-2.4642000468898186,-0.17053000183525355,-1.1693031010847585,0.7130359001350841,0.457,0.258,0.285,-1
-0.6332685898117938,-0.3135038454272638,-0.05171995193591328,-0.015449314297911838,0.457,0.258,0.285,-1
-1.5597671952051662,0.05056363908928085,1.126303068917224,-0.13553890806433525,0.457,0.258,0.285,-1
-0.30579933102578766,-0.22958566644962092,-0.5531463883568876,-0.11160814551288176,0.457,0.258,0.285,1
0.7641017921187708,1.662631127017174,-0.9485706331062728,1.6441958468948428,0.457,0.258,0.285,1
0.012282301509775193,-0.28704022927551215,0.5640777961578591,-2.345909362730865,0.457,0.258,0.285,1
-2.6623295783068897,0.5855697960009051,1.7568012981541827,-0.57324569825982,0.457,0.258,0.285,-1
-1.3796557278047195,1.0610251753869562,0.26907064406882086,-2.4685369277345854,0.457,0.258,0.285,0
-1.1227689040428108,2.0944663306866182,0.815772560916832,-1.7311452099332625,0.457,0.258,0.285,1
-0.013493172781643952,-0.2364647779067751,3.3407355134599164,0.1295492276587626,0.457,0.258,0.285,1
0.6115846071623832,2.5775526769740935,1.0625925996811987,-0.33429984665404994,0.457,0.258,0.285,0
-0.27589366370692014,1.2811781611148818,0.5500617254283439,-1.1892601121103603,0.457,0.258,0.285,1
-2.7444750633116763,1.0187655513855653,1.5868579789609232,-0.20745166411010765,0.457,0.258,0.285,1
-2.345852559930147,1.313620690240378,1.7799947557210485,-0.22000185593319263,0.457,0.258,0.285,-1
-0.21612435679540687,3.9730541175535543,1.6024202263071021,-0.31215923930892214,0.457,0.258,0.285,-1
-0.4380249830805721,-2.1437410247854918,0.14853801873821312,-1.4017867635566137,0.457,0.258,0.285,-1
-0.22292624815873688,-0.6000588457215049,-1.4515719936128,-1.3295653592829026,0.457,0.258,0.285,-1
0.637409109094031,-1.1625229041872904,0.13258402717736323,-0.3200465759165413,0.457,0.258,0.285,1
-0.3692766768592431,0.294534689087694,0.2147972694945719,-0.056535734107865526,0.457,0.258,0.285,0
1.1723057989752068,-1.894039932834431,0.2740410273979997,0.3234456708482886,0.457,0.258,0.285,1
1.6417044052273626,2.8059996524324227,1.035259292159874,-0.48993638802577094,0.457,0.258,0.285,0
-0.8127752663551289,-0.0668045145418803,-0.016497484769712564,0.7752943344161246,0.457,0.258,0.285,-1
-1.2811691923550546,-0.2226185742484654,0.5571895919238984,0.9421703485268349,0.457,0.258,0.285,-1
0.8164518367971947,2.7827262133582478,-0.68207222984984,-0.10073518540735261,0.457,0.258,0.285,0
1.2523663603417379,-1.7112072823356639,0.9799688258536294,-0.9595364143336071,0.457,0.258,0.285,1
0.380059992883399,-1.0149389084951563,0.8319181834985948,-0.7063211438703275,0.457,0.258,0.285,1
-0.11301502936501923,-0.15707553228202817,-0.010545549704720715,0.10849125036524303,0.457,0.258,0.285,1
0.27212182944532276,-1.4303268727518053,0.7666274428390288,0.4860161089398131,0.457,0.258,0.285,1
-1.5471527704027126,-0.6408201238879917,-0.5997101122418614,-1.0728164365815134,0.457,0.258,0.285,1
1.819533920708814,-2.3694252361627073,-1.4259540392120618,-1.4566417293993972,0.457,0.258,0.285,1
0.884904245161156,2.0739721326263147,0.6762214477085913,-0.7382467249954632,0.457,0.258,0.285,-1
1.5174361331913366,2.5280658299540177,0.9564725975675674,0.09004283682097652,0.457,0.258,0.285,-1
-0.3707341682913124,0.7719472783944621,0.25466026206980524,0.12198584432611265,0.457,0.258,0.285,1
-1.3053543914461507,0.8947211026938295,-1.0155388667091867,0.637967367287056,0.457,0.258,0.285,-1
1.1890489068271672,-2.1409200205178727,1.033916540636436,-0.3181368646210813,0.457,0.258,0.285,0
1.3334903281821335,-2.164328792129062,-0.04959438651663914,0.10243119899419713,0.457,0.258,0.285,1
3.4933015001099124,0.18471119101756303,0.36185283160462495,0.0435519458099512,0.457,0.258,0.285,0
0.7325223223009352,2.7567348517728223,0.17323223457239123,1.164883357205689,0.457,0.258,0.285,1
-1.1996982621992924,-0.7786077897120204,-0.4540217962764019,-0.12567798079106013,0.457,0.258,0.285,0
-0.8878390497038869,-0.2971863830795812,-1.1530036043749106,2.3687244490832366,0.457,0.258,0.285,-1
-0.11751233423669569,0.23091699813719424,-0.03991415856273398,-0.04522968450181813,0.457,0.258,0.285,-1
