date,ppg_season_diff,net_goals_diff,home_pts_last_5,away_pts_last_5,pts_last_5_diff,best_player_diff,p(Home),p(Draw),p(Away),Result
2009-05-10,1.03,0.009999999999999898,15,9,6,3.0,0.457,0.258,0.285,1
2009-05-10,-0.16999999999999993,-0.15000000000000013,13,13,0,-5.0,0.457,0.258,0.285,-1
2009-05-09,-0.8300000000000001,-0.8499999999999999,7,13,-6,-6.5,0.457,0.258,0.285,-1
2009-05-09,0.26,-0.13000000000000012,8,9,-1,-4.0,0.457,0.258,0.285,0
2009-05-11,0.0,0.3899999999999999,2,4,-2,3.5,0.457,0.258,0.285,1
2009-05-09,-0.030000000000000027,0.16000000000000014,6,6,0,4.5,0.457,0.258,0.285,1
2009-05-09,-0.31999999999999984,0.17999999999999994,7,6,1,-4.5,0.457,0.258,0.285,1
2009-05-09,0.1100000000000001,-0.1200000000000001,5,3,2,2.5,0.457,0.258,0.285,0
2009-05-09,-0.3999999999999999,0.2599999999999998,4,1,3,-3.0,0.457,0.258,0.285,1
2009-05-09,-0.14000000000000012,-0.3900000000000001,1,7,-6,2.5,0.457,0.258,0.285,-1
2009-05-16,0.5000000000000002,0.16000000000000003,15,10,5,6.0,0.457,0.258,0.285,0
2009-05-16,0.020000000000000018,-0.5799999999999998,10,9,1,1.5,0.457,0.258,0.285,1
2009-05-16,0.25,0.48,6,4,2,0.5,0.457,0.258,0.285,1
2009-05-16,-0.7500000000000001,-0.3400000000000001,4,6,-2,-1.5,0.457,0.258,0.285,0
2009-05-16,-0.44999999999999996,-0.13000000000000012,5,10,-5,3.5,0.457,0.258,0.285,-1
2009-05-16,0.17000000000000015,0.18000000000000016,3,0,3,3.0,0.457,0.258,0.285,0
2009-05-17,-1.3600000000000003,-1.01,7,13,-6,-14.5,0.457,0.258,0.285,-1
2009-05-18,0.06000000000000005,-0.3200000000000003,5,4,1,0.5,0.457,0.258,0.285,1
2009-05-16,0.0,0.3699999999999999,7,1,6,1.5,0.457,0.258,0.285,1
2009-05-17,1.03,1.49,13,6,7,6.5,0.457,0.258,0.285,1
2009-05-24,0.6400000000000001,1.0899999999999999,8,9,-1,8.5,0.457,0.258,0.285,1
2009-05-24,0.8600000000000003,0.23999999999999977,13,10,3,3.5,0.457,0.258,0.285,1
2009-05-24,-1.1900000000000002,-1.3299999999999998,4,13,-9,-10.5,0.457,0.258,0.285,-1
2009-05-24,0.44000000000000006,0.55,4,2,2,1.0,0.457,0.258,0.285,1
2009-05-24,0.67,-0.04999999999999982,6,4,2,1.0,0.457,0.258,0.285,1
2009-05-24,0.15999999999999992,1.45,9,4,5,3.5,0.457,0.258,0.285,1
2009-05-24,0.2400000000000001,-0.1399999999999999,6,6,0,10.5,0.457,0.258,0.285,0
2009-05-24,-0.19000000000000017,-0.51,10,8,2,-4.0,0.457,0.258,0.285,-1
2009-05-24,-1.4000000000000001,-1.6400000000000001,1,13,-12,-1.0,0.457,0.258,0.285,-1
2009-05-24,0.029999999999999805,0.04000000000000026,1,7,-6,-4.0,0.457,0.258,0.285,1
2008-09-13,0.0,-0.35,7,7,0,-5.0,0.457,0.258,0.285,1
2008-09-15,-1.0,0.8200000000000001,1,4,-3,0.5,0.457,0.258,0.285,-1
2008-09-13,0.0,0.28,4,4,0,8.5,0.457,0.258,0.285,-1
2008-09-13,-0.33000000000000007,0.0,6,7,-1,-4.5,0.457,0.258,0.285,-1
2008-09-13,-0.6699999999999999,-1.3399999999999999,4,6,-2,-1.5,0.457,0.258,0.285,-1
2008-09-13,-0.33000000000000007,0.22999999999999998,3,4,-1,3.0,0.457,0.258,0.285,1
2008-09-13,-1.67,-0.16000000000000014,1,6,-5,-7.5,0.457,0.258,0.285,1
2008-09-13,-1.0,0.08999999999999986,3,6,-3,2.0,0.457,0.258,0.285,1
2008-09-14,0.0,-0.53,3,3,0,-5.5,0.457,0.258,0.285,-1
2008-09-13,0.0,-0.28,3,3,0,-5.0,0.457,0.258,0.285,0
2008-09-20,1.75,0.8999999999999999,10,3,7,12.5,0.457,0.258,0.285,0
2008-09-20,-0.5,0.41000000000000014,4,6,-2,0.5,0.457,0.258,0.285,1
2008-09-21,-0.75,1.03,1,4,-3,6.5,0.457,0.258,0.285,0
2008-09-20,0.5,0.16000000000000014,6,4,2,-3.0,0.457,0.258,0.285,1
2008-09-21,0.0,1.6500000000000001,6,6,0,2.5,0.457,0.258,0.285,1
2008-09-20,-0.5,-0.27,4,6,-2,1.0,0.457,0.258,0.285,1
2008-09-20,-1.25,-1.2999999999999998,4,9,-5,-5.5,0.457,0.258,0.285,-1
2008-09-21,-0.75,0.04999999999999982,4,7,-3,-8.5,0.457,0.258,0.285,-1
2008-09-21,0.25,-0.9200000000000002,7,6,1,-6.5,0.457,0.258,0.285,0
2008-09-21,0.75,-0.009999999999999898,10,7,3,-1.0,0.457,0.258,0.285,0
2008-09-27,0.8,1.46,8,4,4,6.5,0.457,0.258,0.285,1
2008-09-27,0.7999999999999998,1.48,12,8,4,6.0,0.457,0.258,0.285,-1
2008-09-27,0.6000000000000001,-0.07000000000000006,10,7,3,1.0,0.457,0.258,0.285,1
2008-09-27,-0.8000000000000003,-0.3699999999999999,7,11,-4,-7.0,0.457,0.258,0.285,-1
2008-09-27,0.3999999999999999,-0.3899999999999999,6,4,2,7.0,0.457,0.258,0.285,-1
2008-09-27,-0.5999999999999999,0.1399999999999999,4,7,-3,5.0,0.457,0.258,0.285,-1
2008-09-27,-0.6000000000000001,-0.030000000000000027,6,9,-3,1.0,0.457,0.258,0.285,-1
2008-09-28,0.7999999999999999,-1.0700000000000003,6,2,4,0.0,0.457,0.258,0.285,1
2008-09-27,-1.4000000000000001,-1.24,4,11,-7,-14.5,0.457,0.258,0.285,-1
2008-09-28,-0.8,-1.6099999999999999,5,9,-4,-9.0,0.457,0.258,0.285,1
2008-10-04,-0.8300000000000001,-1.1799999999999997,7,9,-2,-3.5,0.457,0.258,0.285,0
2008-10-05,-1.5,1.0500000000000003,2,8,-6,2.0,0.457,0.258,0.285,-1
2008-10-05,1.33,0.26,9,1,8,-0.5,0.457,0.258,0.285,-1
2008-10-05,0.4999999999999999,0.6400000000000001,7,3,4,-2.5,0.457,0.258,0.285,0
2008-10-05,-0.8300000000000001,0.3400000000000001,9,11,-2,-2.5,0.457,0.258,0.285,-1
2008-10-04,-0.16000000000000014,-1.5,7,10,-3,-7.5,0.457,0.258,0.285,-1
2008-10-04,0.16999999999999993,-0.13000000000000012,7,6,1,-5.5,0.457,0.258,0.285,1
2008-10-05,0.83,-0.41000000000000014,9,4,5,6.5,0.457,0.258,0.285,1
2008-10-04,0.33000000000000007,0.13000000000000012,8,3,5,-4.5,0.457,0.258,0.285,-1
2008-10-05,0.16000000000000014,1.4,11,10,1,7.5,0.457,0.258,0.285,1
2008-10-18,0.5700000000000001,1.3599999999999999,10,10,0,17.0,0.457,0.258,0.285,1
2008-10-18,0.7200000000000002,0.5599999999999998,10,5,5,4.0,0.457,0.258,0.285,1
2008-10-18,1.2900000000000003,1.2699999999999998,11,8,3,11.5,0.457,0.258,0.285,1
2008-10-18,0.15000000000000013,0.2500000000000002,10,12,-2,-0.5,0.457,0.258,0.285,0
2008-10-18,-1.1400000000000001,-1.74,6,11,-5,-9.0,0.457,0.258,0.285,-1
2008-10-20,-0.5800000000000001,-1.35,1,6,-5,-3.0,0.457,0.258,0.285,0
2008-10-18,-0.2799999999999999,0.10999999999999988,3,5,-2,1.0,0.457,0.258,0.285,0
2008-10-18,-0.42999999999999994,0.040000000000000036,4,6,-2,-1.0,0.457,0.258,0.285,0
2008-10-19,0.29000000000000004,-0.44000000000000017,10,9,1,-2.5,0.457,0.258,0.285,1
2008-10-19,0.27999999999999997,-0.6600000000000001,1,2,-1,-7.5,0.457,0.258,0.285,1
2008-10-25,0.3700000000000001,0.02000000000000024,6,2,4,-1.0,0.457,0.258,0.285,1
2008-10-26,-0.75,0.8700000000000001,1,4,-3,1.5,0.457,0.258,0.285,1
2008-10-26,-0.5,-1.0399999999999998,6,10,-4,-3.5,0.457,0.258,0.285,-1
2008-10-25,-1.12,-0.7199999999999999,5,10,-5,-9.0,0.457,0.258,0.285,0
2008-10-26,0.37,1.24,4,4,0,10.0,0.457,0.258,0.285,1
2008-10-25,0.2599999999999998,0.25,7,3,4,2.0,0.457,0.258,0.285,0
2008-10-25,-0.8700000000000001,0.28,9,13,-4,-5.0,0.457,0.258,0.285,-1
2008-10-26,0.7400000000000001,-0.43000000000000016,10,4,6,0.5,0.457,0.258,0.285,0
2008-10-26,-0.75,-0.20999999999999996,5,10,-5,-6.0,0.457,0.258,0.285,-1
2008-10-26,0.0,0.3400000000000001,13,13,0,2.0,0.457,0.258,0.285,-1
2009-08-16,0.0,1.38,0,0,0,8.5,0.457,0.258,0.285,1
2009-08-16,0.0,-0.23999999999999977,0,0,0,-3.5,0.457,0.258,0.285,1
2009-08-15,0.0,0.20999999999999996,0,0,0,6.0,0.457,0.258,0.285,-1
2009-08-15,0.0,-0.5599999999999998,0,0,0,-4.5,0.457,0.258,0.285,-1
2009-08-15,0.0,-0.54,0,0,0,-8.0,0.457,0.258,0.285,-1
2009-08-15,0.0,-1.49,0,0,0,-1.5,0.457,0.258,0.285,-1
2009-08-15,0.0,-0.1200000000000001,0,0,0,-1.0,0.457,0.258,0.285,-1
2009-08-15,0.0,-0.43000000000000016,0,0,0,-2.5,0.457,0.258,0.285,-1
2009-08-15,0.0,0.6,0,0,0,5.0,0.457,0.258,0.285,1
2009-08-15,0.0,1.6300000000000001,0,0,0,11.0,0.457,0.258,0.285,1
2009-10-24,0.21999999999999997,-0.2300000000000001,6,7,-1,-5.0,0.457,0.258,0.285,-1
2009-10-24,1.22,1.49,9,9,0,6.5,0.457,0.258,0.285,1
2009-10-25,-0.67,-0.74,8,8,0,-2.5,0.457,0.258,0.285,1
2009-10-24,-1.0,-0.040000000000000036,3,10,-7,-0.5,0.457,0.258,0.285,1
2009-10-24,0.7799999999999998,0.6600000000000001,7,5,2,8.0,0.457,0.258,0.285,-1
2009-10-25,-1.44,-1.0399999999999998,1,12,-11,-3.5,0.457,0.258,0.285,0
2009-10-24,-0.89,-0.33000000000000007,4,10,-6,-7.5,0.457,0.258,0.285,0
2009-10-24,0.45,0.020000000000000018,3,3,0,3.0,0.457,0.258,0.285,0
2009-10-25,-0.77,-0.35,9,13,-4,-4.5,0.457,0.258,0.285,1
2009-10-25,0.44999999999999996,1.22,8,7,1,9.0,0.457,0.258,0.285,0
2009-10-31,-0.9,-0.04000000000000026,4,7,-3,3.5,0.457,0.258,0.285,1
2009-10-31,1.2000000000000002,1.5,10,6,4,8.0,0.457,0.258,0.285,1
2009-10-31,-0.40000000000000013,-0.8799999999999999,5,9,-4,-8.5,0.457,0.258,0.285,1
2009-10-31,-0.30000000000000004,0.69,8,8,0,-1.5,0.457,0.258,0.285,0
2009-10-31,0.3999999999999999,-0.20999999999999985,6,4,2,-11.5,0.457,0.258,0.285,1
2009-10-31,-1.2999999999999998,-1.45,8,9,-1,-8.0,0.457,0.258,0.285,-1
2009-11-01,-0.8,-1.3699999999999999,6,6,0,-4.5,0.457,0.258,0.285,0
2009-10-31,0.30000000000000027,0.4299999999999997,13,7,6,0.5,0.457,0.258,0.285,1
2009-10-31,0.6,0.49,8,5,3,1.5,0.457,0.258,0.285,0
2009-10-31,0.7000000000000001,-0.1399999999999999,7,2,5,3.0,0.457,0.258,0.285,0
2009-11-08,-0.3700000000000001,-0.3899999999999999,7,8,-1,-1.5,0.457,0.258,0.285,0
2009-11-08,-0.72,-0.3900000000000001,4,8,-4,0.5,0.457,0.258,0.285,1
2009-11-07,-1.3599999999999999,-1.5799999999999998,3,13,-10,-10.0,0.457,0.258,0.285,-1
2009-11-08,-0.45000000000000007,-0.48,3,6,-3,-0.5,0.457,0.258,0.285,-1
2009-11-07,0.17999999999999994,0.75,7,8,-1,1.5,0.457,0.258,0.285,1
2009-11-07,0.3699999999999999,1.8399999999999999,7,6,1,15.5,0.457,0.258,0.285,0
2009-11-09,0.6399999999999999,1.0299999999999998,6,4,2,6.5,0.457,0.258,0.285,0
2009-11-07,0.6399999999999999,0.050000000000000044,6,7,-1,0.5,0.457,0.258,0.285,1
2009-11-07,0.27,0.16000000000000014,6,7,-1,3.5,0.457,0.258,0.285,1
2009-11-08,0.18000000000000016,-0.009999999999999898,9,10,-1,-1.0,0.457,0.258,0.285,1
2009-11-21,-0.5,-0.1499999999999999,5,9,-4,4.0,0.457,0.258,0.285,1
2009-11-21,-0.9100000000000001,-1.1799999999999997,5,13,-8,-2.0,0.457,0.258,0.285,1
2009-11-22,0.7500000000000001,0.41000000000000014,8,7,1,-1.0,0.457,0.258,0.285,1
2009-11-21,-0.41999999999999993,-0.44000000000000006,7,9,-2,-11.0,0.457,0.258,0.285,0
2009-11-21,1.67,1.73,12,3,9,18.5,0.457,0.258,0.285,1
2009-11-21,0.09000000000000008,-0.44000000000000017,7,3,4,-2.0,0.457,0.258,0.285,0
2009-11-21,-0.08999999999999986,-0.3400000000000001,4,5,-1,3.5,0.457,0.258,0.285,0
2009-11-21,0.5800000000000001,0.7199999999999999,7,6,1,9.0,0.457,0.258,0.285,1
2009-11-22,0.6600000000000001,1.03,7,5,2,6.5,0.457,0.258,0.285,1
2009-11-22,-0.16000000000000003,0.040000000000000036,4,6,-2,-1.0,0.457,0.258,0.285,-1
2009-11-28,-1.6099999999999999,-1.6600000000000001,4,9,-5,-11.0,0.457,0.258,0.285,-1
2009-11-28,-0.4600000000000001,0.65,3,5,-2,10.0,0.457,0.258,0.285,1
2009-11-29,-0.3799999999999999,-0.3600000000000001,3,8,-5,-6.5,0.457,0.258,0.285,-1
2009-11-28,0.7000000000000001,1.6300000000000001,5,5,0,7.5,0.457,0.258,0.285,0
2009-11-28,0.5299999999999999,0.22999999999999998,8,3,5,-2.0,0.457,0.258,0.285,0
2009-11-29,-0.16000000000000014,-0.3699999999999999,5,5,0,-7.5,0.457,0.258,0.285,-1
2009-11-28,-0.22999999999999998,-0.25,9,10,-1,4.0,0.457,0.258,0.285,0
2009-11-28,-0.22999999999999998,-0.8200000000000001,9,9,0,-0.5,0.457,0.258,0.285,0
2009-11-29,-0.3900000000000001,-0.15000000000000013,10,12,-2,-5.0,0.457,0.258,0.285,-1
2009-11-28,-0.45999999999999996,-0.28,5,7,-2,-6.5,0.457,0.258,0.285,1
2009-12-05,-0.71,0.18999999999999984,4,5,-1,8.5,0.457,0.258,0.285,1
2009-12-05,-1.21,-1.1999999999999997,6,9,-3,-9.5,0.457,0.258,0.285,-1
2009-12-05,-0.08000000000000007,-0.24,7,11,-4,-6.0,0.457,0.258,0.285,-1
2009-12-05,-0.15000000000000002,-0.28,2,4,-2,-4.0,0.457,0.258,0.285,1
2009-12-05,-0.9999999999999998,0.0,5,15,-10,-3.0,0.457,0.258,0.285,1
2009-12-06,-0.06999999999999984,0.10999999999999988,6,4,2,-5.0,0.457,0.258,0.285,1
2009-12-06,-0.5700000000000001,-0.13000000000000012,4,7,-3,-2.5,0.457,0.258,0.285,0
2009-12-05,-0.42999999999999994,-1.15,7,8,-1,-4.0,0.457,0.258,0.285,0
2009-12-05,0.7099999999999999,0.2300000000000002,7,6,1,3.0,0.457,0.258,0.285,1
2009-12-05,0.5700000000000001,1.0899999999999999,7,8,-1,6.0,0.457,0.258,0.285,1
2009-12-12,0.54,1.4099999999999997,12,9,3,8.5,0.457,0.258,0.285,-1
2009-12-12,0.20000000000000018,0.3699999999999999,5,4,1,2.5,0.457,0.258,0.285,0
2009-12-12,0.66,0.3200000000000003,4,6,-2,3.0,0.457,0.258,0.285,0
2009-12-12,0.93,1.1500000000000001,8,4,4,8.5,0.457,0.258,0.285,-1
2009-12-13,-0.46999999999999975,-0.18999999999999995,6,9,-3,3.0,0.457,0.258,0.285,-1
2009-12-12,-0.32999999999999996,-0.14000000000000012,5,8,-3,-5.0,0.457,0.258,0.285,0
2009-12-12,1.13,0.71,12,5,7,8.0,0.457,0.258,0.285,0
2009-12-12,-0.3400000000000001,-0.62,5,8,-3,-6.5,0.457,0.258,0.285,0
2009-12-12,-0.8699999999999999,-1.45,1,7,-6,-7.0,0.457,0.258,0.285,0
2009-12-12,0.46999999999999986,-0.17999999999999994,11,5,6,1.0,0.457,0.258,0.285,1
2009-12-16,0.06999999999999984,-0.5799999999999998,8,7,1,-4.0,0.457,0.258,0.285,1
2009-12-15,-0.5,0.07000000000000006,4,11,-7,0.5,0.457,0.258,0.285,-1
2010-01-05,-0.1299999999999999,-0.020000000000000018,5,6,-1,-3.5,0.457,0.258,0.285,1
2009-12-15,1.12,1.7399999999999998,9,6,3,15.0,0.457,0.258,0.285,1
2009-11-25,-0.37,-0.9200000000000002,6,5,1,-3.0,0.457,0.258,0.285,1
2009-12-16,-1.0,-1.69,3,9,-6,-13.5,0.457,0.258,0.285,0
2009-12-15,-0.06999999999999995,-0.26,2,4,-2,-1.5,0.457,0.258,0.285,1
2009-12-15,0.31000000000000005,0.1200000000000001,13,9,4,-1.0,0.457,0.258,0.285,1
2009-12-16,0.3799999999999999,1.2699999999999998,6,5,1,11.5,0.457,0.258,0.285,1
2009-12-16,1.62,1.6500000000000001,10,4,6,11.5,0.457,0.258,0.285,1
2009-12-19,1.06,1.48,7,6,1,5.5,0.457,0.258,0.285,1
2009-12-20,-0.18000000000000016,0.10999999999999999,6,3,3,4.5,0.457,0.258,0.285,1
2010-02-17,0.1200000000000001,-0.15999999999999992,4,5,-1,-3.5,0.457,0.258,0.285,0
2009-12-20,-1.5300000000000002,-1.19,4,10,-6,-8.5,0.457,0.258,0.285,0
2009-12-19,-0.9400000000000001,-1.31,4,8,-4,-9.5,0.457,0.258,0.285,1
2009-12-19,0.29000000000000004,1.3299999999999998,6,4,2,4.0,0.457,0.258,0.285,1
2009-12-19,-0.8300000000000001,-1.23,5,12,-7,-13.0,0.457,0.258,0.285,1
2009-12-20,-0.41000000000000014,0.6599999999999999,2,15,-13,-0.5,0.457,0.258,0.285,0
2009-12-19,-0.6399999999999999,-0.9100000000000001,6,8,-2,1.0,0.457,0.258,0.285,-1
2009-12-19,0.47,-0.15999999999999992,11,8,3,4.5,0.457,0.258,0.285,1
2009-12-26,0.0,-0.11999999999999988,5,3,2,-7.5,0.457,0.258,0.285,0
2009-12-26,0.04999999999999993,0.4600000000000002,4,7,-3,1.5,0.457,0.258,0.285,1
2009-12-26,0.0,-0.6199999999999999,1,3,-2,1.0,0.457,0.258,0.285,0
2009-12-26,0.28,1.24,8,5,3,9.0,0.457,0.258,0.285,1
2009-12-26,0.43999999999999995,1.39,7,9,-2,12.0,0.457,0.258,0.285,1
2009-12-27,-1.12,-1.6400000000000001,5,9,-4,-12.0,0.457,0.258,0.285,-1
2009-12-26,-0.3900000000000001,-0.6400000000000001,8,8,0,-6.5,0.457,0.258,0.285,0
2009-12-26,0.1200000000000001,-0.39,2,6,-4,-5.5,0.457,0.258,0.285,0
2009-12-26,-0.7199999999999998,-1.3699999999999999,13,8,5,-7.5,0.457,0.258,0.285,0
2009-12-27,0.16999999999999993,1.2499999999999998,10,13,-3,2.0,0.457,0.258,0.285,1
2010-01-20,3.0,1.2999999999999998,3,0,3,5.5,0.457,0.258,0.285,1
2009-08-18,0.0,-1.3299999999999998,3,3,0,-7.0,0.457,0.258,0.285,-1
2009-11-04,3.0,0.20999999999999996,3,0,3,-1.0,0.457,0.258,0.285,1
2009-11-25,3.0,0.27,3,0,3,-5.0,0.457,0.258,0.285,1
2009-08-19,0.0,0.28000000000000025,0,0,0,3.0,0.457,0.258,0.285,1
2009-08-19,-3.0,-1.0500000000000003,0,3,-3,-5.5,0.457,0.258,0.285,-1
2009-08-19,-3.0,-1.8499999999999999,0,3,-3,-19.5,0.457,0.258,0.285,1
2009-08-18,3.0,0.1200000000000001,3,0,3,3.0,0.457,0.258,0.285,-1
2009-08-19,-3.0,0.8999999999999999,0,3,-3,11.5,0.457,0.258,0.285,1
2010-03-24,3.0,0.71,3,0,3,5.0,0.457,0.258,0.285,-1
2009-12-28,-0.6799999999999999,-1.73,9,10,-1,-11.0,0.457,0.258,0.285,-1
2009-12-28,0.8400000000000001,0.6100000000000001,8,4,4,2.0,0.457,0.258,0.285,1
2009-12-28,-0.27,0.1299999999999999,4,11,-7,-3.5,0.457,0.258,0.285,-1
2009-12-30,-1.4200000000000002,-1.5,7,13,-6,-6.0,0.457,0.258,0.285,-1
2009-12-28,0.10999999999999988,1.13,4,3,1,6.5,0.457,0.258,0.285,1
2009-12-28,0.79,1.22,6,8,-2,12.0,0.457,0.258,0.285,1
2009-12-29,0.05999999999999994,0.18000000000000016,6,4,2,1.0,0.457,0.258,0.285,0
2009-12-28,-0.10999999999999988,-0.16000000000000014,3,2,1,1.0,0.457,0.258,0.285,0
2009-12-29,0.26,-1.0599999999999998,12,7,5,-5.5,0.457,0.258,0.285,-1
2009-12-30,1.0599999999999998,1.6199999999999997,9,3,6,14.5,0.457,0.258,0.285,1
2010-03-16,-0.75,-0.20999999999999996,3,9,-6,-4.0,0.457,0.258,0.285,-1
2010-03-23,-0.04999999999999993,0.54,4,6,-2,8.0,0.457,0.258,0.285,-1
2010-01-11,0.7,1.49,10,3,7,3.5,0.457,0.258,0.285,1
2010-01-20,-0.20000000000000018,0.23999999999999977,9,10,-1,2.5,0.457,0.258,0.285,1
2010-02-02,-1.35,-1.6300000000000001,5,9,-4,-7.0,0.457,0.258,0.285,0
2010-02-03,0.6500000000000001,0.43000000000000016,5,4,1,-2.0,0.457,0.258,0.285,1
2010-03-10,-0.19999999999999996,-0.6,3,4,-1,-4.5,0.457,0.258,0.285,0
2010-03-09,0.19999999999999996,0.1200000000000001,3,7,-4,1.0,0.457,0.258,0.285,1
2010-01-09,-0.5499999999999998,-1.38,11,9,2,-8.5,0.457,0.258,0.285,0
2010-01-09,0.9500000000000002,0.5599999999999998,13,6,7,2.5,0.457,0.258,0.285,0
2010-03-09,-0.9,-0.28000000000000025,3,9,-6,-2.5,0.457,0.258,0.285,-1
2010-01-16,-0.52,-0.8999999999999999,4,12,-8,-7.0,0.457,0.258,0.285,0
2010-01-16,0.86,1.0500000000000003,10,5,5,5.5,0.457,0.258,0.285,0
2010-01-16,0.10000000000000009,-0.1200000000000001,6,2,4,-0.5,0.457,0.258,0.285,-1
2010-01-16,1.1,1.8499999999999999,10,3,7,16.5,0.457,0.258,0.285,1
2010-01-16,-0.5700000000000001,-0.71,6,12,-6,-5.0,0.457,0.258,0.285,1
2010-01-16,0.95,1.3299999999999998,9,5,4,7.0,0.457,0.258,0.285,1
2010-01-17,-1.2400000000000002,-1.2999999999999998,6,11,-5,-5.0,0.457,0.258,0.285,-1
2010-01-17,-0.42999999999999994,-0.27,2,7,-5,1.5,0.457,0.258,0.285,1
2010-01-17,0.9500000000000001,-0.20999999999999996,9,4,5,1.0,0.457,0.258,0.285,0
2010-01-26,-0.6799999999999999,-1.39,6,10,-4,-12.0,0.457,0.258,0.285,0
2010-01-26,0.3699999999999999,0.6400000000000001,8,7,1,5.5,0.457,0.258,0.285,1
2010-02-16,-0.55,-1.24,2,12,-10,-5.5,0.457,0.258,0.285,0
2010-01-26,-0.21999999999999997,-0.4600000000000002,3,5,-2,0.0,0.457,0.258,0.285,0
2010-01-23,1.23,1.6400000000000001,10,3,7,12.0,0.457,0.258,0.285,1
2010-01-26,-0.08999999999999997,0.39,3,2,1,5.5,0.457,0.258,0.285,1
2010-01-27,0.14000000000000012,0.6199999999999999,9,5,4,-1.0,0.457,0.258,0.285,1
2010-01-27,0.5900000000000001,1.3699999999999999,9,9,0,7.5,0.457,0.258,0.285,1
2010-01-27,0.040000000000000036,0.11999999999999988,5,5,0,7.5,0.457,0.258,0.285,1
2010-01-27,-0.41000000000000014,-1.2499999999999998,7,13,-6,-2.5,0.457,0.258,0.285,0
2010-01-30,-0.29999999999999993,0.30000000000000004,5,8,-3,-3.5,0.457,0.258,0.285,0
2010-01-30,-0.3899999999999999,-0.8999999999999999,4,11,-7,-6.0,0.457,0.258,0.285,-1
2010-02-01,-0.040000000000000036,-0.08999999999999986,5,3,2,4.0,0.457,0.258,0.285,0
2010-01-31,1.0499999999999998,1.6500000000000001,10,1,9,7.0,0.457,0.258,0.285,1
2010-01-30,0.69,1.1099999999999999,11,5,6,8.5,0.457,0.258,0.285,1
2010-01-30,-0.13,0.09999999999999987,3,4,-1,7.0,0.457,0.258,0.285,0
2010-01-30,-0.43999999999999995,0.17999999999999994,4,5,-1,-4.0,0.457,0.258,0.285,-1
2010-01-30,-1.3499999999999996,-1.8399999999999999,2,11,-9,-21.0,0.457,0.258,0.285,-1
2010-01-31,-0.040000000000000036,-0.16000000000000003,11,13,-2,-6.0,0.457,0.258,0.285,-1
2010-01-30,-0.20999999999999996,-0.79,8,8,0,-1.0,0.457,0.258,0.285,0
2010-02-06,1.5899999999999999,1.6600000000000001,13,1,12,12.5,0.457,0.258,0.285,1
2010-02-06,0.0,0.25,4,8,-4,-4.5,0.457,0.258,0.285,1
2010-02-06,0.16000000000000014,0.28,5,3,2,6.5,0.457,0.258,0.285,0
2010-02-06,-0.040000000000000036,0.8200000000000001,8,8,0,1.0,0.457,0.258,0.285,0
2010-02-06,0.0,-0.65,1,3,-2,-9.5,0.457,0.258,0.285,1
2010-02-07,0.25,0.15000000000000013,13,8,5,5.0,0.457,0.258,0.285,1
2010-02-06,-0.32999999999999996,-0.22999999999999998,4,3,1,1.5,0.457,0.258,0.285,0
2010-02-06,-0.87,-1.6300000000000001,4,10,-6,-4.0,0.457,0.258,0.285,1
2010-02-06,0.25,0.3699999999999999,11,13,-2,6.0,0.457,0.258,0.285,1
2010-02-07,0.54,0.3600000000000001,8,5,3,6.5,0.457,0.258,0.285,1
2010-02-10,0.19999999999999996,0.18999999999999995,5,11,-6,-3.0,0.457,0.258,0.285,1
2010-02-09,0.28,0.62,4,4,0,4.0,0.457,0.258,0.285,1
2010-02-10,-0.7600000000000001,0.17999999999999994,3,8,-5,-1.0,0.457,0.258,0.285,1
2010-02-10,-0.76,-1.1500000000000001,5,6,-1,-7.5,0.457,0.258,0.285,1
2010-02-09,-0.28,-0.3699999999999999,4,7,-3,-2.5,0.457,0.258,0.285,0
2010-02-09,-0.5200000000000001,-0.3200000000000003,1,5,-4,-3.0,0.457,0.258,0.285,0
2010-02-10,0.16000000000000014,0.14000000000000012,7,6,1,0.5,0.457,0.258,0.285,1
2010-02-10,-0.4800000000000002,-1.4099999999999997,9,13,-4,-8.5,0.457,0.258,0.285,0
2010-02-10,-0.9199999999999999,-0.71,10,13,-3,-8.0,0.457,0.258,0.285,1
2010-02-09,0.7599999999999999,1.45,7,4,3,5.0,0.457,0.258,0.285,1
2010-02-21,-0.22999999999999998,0.1499999999999999,4,7,-3,-4.0,0.457,0.258,0.285,1
2010-02-20,-0.61,-0.41000000000000014,2,7,-5,1.0,0.457,0.258,0.285,-1
2010-02-20,0.0,0.44000000000000017,6,5,1,-1.5,0.457,0.258,0.285,1
2010-02-21,0.30999999999999994,-0.040000000000000036,10,4,6,1.5,0.457,0.258,0.285,1
2010-02-20,-0.73,-0.7199999999999999,12,13,-1,-9.0,0.457,0.258,0.285,1
2010-02-20,0.8799999999999999,1.1799999999999997,7,3,4,2.0,0.457,0.258,0.285,1
2010-02-21,-0.69,-1.03,5,6,-1,-5.0,0.457,0.258,0.285,-1
2010-02-20,-1.19,-1.73,5,12,-7,-14.0,0.457,0.258,0.285,-1
2010-02-21,0.040000000000000036,0.3400000000000001,7,8,-1,-5.0,0.457,0.258,0.285,0
2010-02-21,0.8099999999999999,0.44000000000000006,7,3,4,8.0,0.457,0.258,0.285,1
2010-02-28,-0.30000000000000004,-0.10999999999999988,3,7,-4,4.5,0.457,0.258,0.285,0
